A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
2000,2000,2000,4,0.006,7.359,0.000,7.365
2000,2000,2000,4,0.005,7.894,0.000,7.899
2000,2000,2000,4,0.007,7.772,0.000,7.779
2000,2000,2000,4,0.006,7.585,0.000,7.590
2000,2000,2000,4,0.007,7.809,0.000,7.816
2000,2000,2000,4,0.007,7.690,0.000,7.697
2000,2000,2000,4,0.007,7.733,0.000,7.740
2000,2000,2000,4,0.005,7.427,0.000,7.433
2000,2000,2000,4,0.007,7.771,0.000,7.778
2000,2000,2000,4,0.006,7.653,0.000,7.660
2000,2000,2000,4,0.005,7.354,0.000,7.360
2000,2000,2000,4,0.010,7.375,0.000,7.385
2000,2000,2000,4,0.007,7.517,0.000,7.524
2000,2000,2000,4,0.007,7.769,0.000,7.776
2000,2000,2000,4,0.005,7.632,0.000,7.637
