A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
1250,1250,1250,1,0.010,2.729,0.008,2.747
1250,1250,1250,1,0.010,2.701,0.008,2.719
1250,1250,1250,1,0.010,2.707,0.008,2.725
1250,1250,1250,1,0.010,2.705,0.010,2.725
1250,1250,1250,1,0.010,2.705,0.008,2.723
1250,1250,1250,1,0.010,2.710,0.008,2.728
1250,1250,1250,1,0.010,2.706,0.008,2.724
1250,1250,1250,1,0.010,2.706,0.010,2.726
1250,1250,1250,1,0.010,2.704,0.008,2.722
1250,1250,1250,1,0.010,2.707,0.008,2.724
1250,1250,1250,1,0.010,2.706,0.008,2.724
1250,1250,1250,1,0.010,2.705,0.010,2.725
1250,1250,1250,1,0.010,2.702,0.008,2.720
1250,1250,1250,1,0.010,2.707,0.008,2.725
1250,1250,1250,1,0.010,2.707,0.008,2.725
