A_rows,A_columns,B_columns,processes,read,dotprod,write,elapsed
1250,1250,1250,0,0.020,1.410,0.020,1.450
1250,1250,1250,0,0.010,1.250,0.030,1.290
1250,1250,1250,0,0.010,1.240,0.080,1.330
1250,1250,1250,0,0.030,1.220,0.090,1.340
1250,1250,1250,0,0.020,1.230,0.110,1.360
1250,1250,1250,0,0.020,1.220,0.080,1.320
1250,1250,1250,0,0.020,1.230,0.110,1.360
1250,1250,1250,0,0.020,1.230,0.080,1.330
1250,1250,1250,0,0.030,1.230,0.090,1.350
1250,1250,1250,0,0.030,1.230,0.010,1.270
1250,1250,1250,0,0.010,1.260,0.030,1.300
1250,1250,1250,0,0.010,1.260,0.030,1.300
1250,1250,1250,0,0.010,1.250,0.030,1.290
1250,1250,1250,0,0.010,1.250,0.030,1.290
1250,1250,1250,0,0.010,1.260,0.030,1.300
