| Version  | Processes |         user         |     generatePoints     |    classifyPoint     |        Total         |      Speedup       |     Efficiency     |
|  Serial  |     1     | 0.007285714285714286 | 0.0004967142857142858  | 0.007356857142857143 | 0.007853571428571429 |        1.0         |        1.0         |
| Parallel |     1     | 0.012142857142857144 | 0.00041428571428571426 | 0.007341857142857143 | 0.007341857142857143 | 1.0696982079271495 | 1.0696982079271495 |
| Parallel |     2     | 0.012857142857142859 | 0.0003754285714285714  | 0.004137285714285714 | 0.004137285714285714 | 1.8982424640033149 | 0.9491212320016574 |
| Parallel |     4     | 0.03742857142857142  | 0.00042014285714285716 | 0.003688285714285714 | 0.003688285714285714 | 2.1293283755519408 | 0.5323320938879852 |
| Parallel |     8     | 0.06785714285714285  | 0.0005672857142857144  |       0.003687       |       0.003687       | 2.1300709054980818 | 0.2662588631872602 |
| Parallel |     16    |          0           |           0            |          0           |          0           |        inf         |        inf         |
