| Version  | Processes |         user        |     generatePoints    |    classifyPoint    |        Total         |      Speedup       |      Efficiency     |
|  Serial  |     1     | 0.09728571428571428 |  0.004293714285714285 | 0.09256685714285716 | 0.09686057142857142  |        1.0         |         1.0         |
| Parallel |     1     | 0.08785714285714286 |  0.004052285714285715 | 0.08624414285714287 | 0.09029642857142858  | 1.0726954870861842 |  1.0726954870861842 |
| Parallel |     2     | 0.09828571428571428 | 0.0020907142857142856 | 0.04725828571428571 |       0.049349       | 1.9627666503591041 |  0.9813833251795521 |
| Parallel |     4     | 0.20214285714285715 | 0.0017569999999999999 | 0.04949242857142858 | 0.051249428571428564 | 1.8899834423240958 | 0.47249586058102394 |
| Parallel |     8     | 0.34514285714285714 | 0.0011257142857142857 |       0.042966      | 0.04409171428571429  | 2.196797584256193  |  0.2745996980320241 |
| Parallel |     16    | 0.18514285714285714 | 0.0014569999999999997 | 0.05107557142857143 | 0.052532571428571435 | 1.843819344733063  | 0.11523870904581644 |
